"Id","Prediction1"
"2139","90"
"2140","12"
"2141","9"
"2142","70"
"2143","36"
"2144","55"
"2145","84"
"2146","88"
"2147","13"
"2148","7"
"2149","78"
"2150","2"
"2151","11"
"2152","23"
"2153","51"
"2154","28"
"2155","46"
"2156","98"
"2157","99"
"2158","49"
"2159","77"
"2160","58"
"2161","84"
"2162","11"
"2163","46"
"2164","5"
"2165","64"
"2166","45"
"2167","6"
"2168","91"
"2169","19"
"2170","29"
"2171","98"
"2172","77"
"2173","38"
"2174","5"
"2175","53"
"2176","68"
"2177","18"
"2178","62"
"2179","64"
"2180","64"
"2181","27"
"2182","44"
"2183","2"
"2184","52"
"2185","45"
"2186","46"
"2187","29"
"2188","20"
"2189","17"
"2190","70"
"2191","87"
"2192","18"
"2193","63"
"2194","7"
"2195","9"
"2196","51"
"2197","88"
"2198","52"
"2199","27"
"2200","0"
"2201","54"
"2202","12"
"2203","31"
"2204","87"
"2205","53"
"2206","94"
"2207","11"
"2208","50"
"2209","13"
"2210","31"
"2211","2"
"2212","20"
"2213","3"
"2214","96"
"2215","61"
"2216","62"
"2217","49"
"2218","52"
"2219","60"
"2220","18"
"2221","6"
"2222","95"
"2223","77"
"2224","81"
"2225","40"
"2226","1"
"2227","40"
"2228","16"
"2229","30"
"2230","17"
"2231","70"
"2232","78"
"2233","57"
"2234","53"
"2235","67"
"2236","58"
"2237","1"
"2238","54"
"2239","24"
"2240","96"
"2241","23"
"2242","83"
"2243","65"
"2244","74"
"2245","37"
"2246","86"
"2247","35"
"2248","30"
"2249","59"
"2250","41"
"2251","93"
"2252","58"
"2253","73"
"2254","11"
"2255","73"
"2256","52"
"2257","26"
"2258","42"
"2259","44"
"2260","88"
"2261","29"
"2262","33"
"2263","31"
"2264","81"
"2265","86"
"2266","17"
"2267","36"
"2268","25"
"2269","87"
"2270","53"
"2271","17"
"2272","13"
"2273","50"
"2274","1"
"2275","90"
"2276","62"
"2277","6"
"2278","23"
"2279","67"
"2280","48"
"2281","99"
"2282","66"
"2283","96"
"2284","49"
"2285","22"
"2286","8"
"2287","63"
"2288","53"
"2289","30"
"2290","18"
"2291","78"
"2292","92"
"2293","33"
"2294","44"
"2295","27"
"2296","52"
"2297","51"
"2298","82"
"2299","95"
"2300","4"
"2301","38"
"2302","85"
"2303","42"
"2304","15"
"2305","35"
"2306","41"
"2307","77"
"2308","30"
"2309","70"
"2310","59"
"2311","32"
"2312","66"
"2313","64"
"2314","7"
"2315","86"
"2316","2"
"2317","16"
"2318","49"
"2319","12"
"2320","11"
"2321","57"
"2322","40"
"2323","78"
"2324","42"
"2325","69"
"2326","16"
"2327","5"
"2328","99"
"2329","48"
"2330","86"
"2331","76"
"2332","76"
"2333","95"
"2334","83"
"2335","3"
"2336","4"
"2337","87"
"2338","67"
"2339","23"
"2340","52"
"2341","64"
"2342","90"
"2343","11"
"2344","59"
"2345","85"
"2346","12"
"2347","71"
"2348","29"
"2349","62"
"2350","87"
"2351","35"
"2352","71"
"2353","39"
"2354","98"
"2355","3"
"2356","86"
"2357","87"
"2358","66"
"2359","13"
"2360","71"
"2361","34"
"2362","13"
"2363","9"
"2364","65"
"2365","29"
"2366","34"
"2367","54"
"2368","73"
"2369","26"
"2370","43"
"2371","99"
"2372","71"
"2373","73"
"2374","62"
"2375","52"
"2376","64"
"2377","57"
"2378","73"
"2379","48"
"2380","0"
"2381","88"
"2382","33"
"2383","53"
"2384","53"
"2385","78"
"2386","63"
"2387","94"
"2388","77"
"2389","73"
"2390","31"
"2391","87"
"2392","15"
"2393","46"
"2394","38"
"2395","78"
"2396","11"
"2397","64"
"2398","35"
"2399","96"
"2400","38"
"2401","81"
"2402","32"
"2403","56"
"2404","91"
"2405","89"
"2406","89"
"2407","92"
"2408","81"
"2409","65"
"2410","18"
"2411","56"
"2412","41"
"2413","35"
"2414","48"
"2415","89"
"2416","74"
"2417","82"
"2418","92"
"2419","68"
"2420","94"
"2421","14"
"2422","91"
"2423","80"
"2424","91"
"2425","31"
"2426","12"
"2427","16"
"2428","64"
"2429","10"
"2430","75"
"2431","85"
"2432","26"
"2433","73"
"2434","95"
"2435","85"
"2436","32"
"2437","90"
"2438","78"
"2439","19"
"2440","76"
"2441","53"
"2442","36"
"2443","79"
"2444","44"
"2445","18"
"2446","6"
"2447","61"
"2448","56"
"2449","69"
"2450","14"
"2451","87"
"2452","77"
"2453","12"
"2454","42"
"2455","82"
"2456","40"
"2457","69"
"2458","86"
"2459","28"
"2460","25"
"2461","47"
"2462","49"
"2463","60"
"2464","14"
"2465","92"
"2466","5"
"2467","67"
"2468","59"
"2469","86"
"2470","77"
"2471","46"
"2472","30"
"2473","11"
"2474","52"
"2475","57"
"2476","5"
"2477","52"
"2478","74"
"2479","92"
"2480","54"
"2481","1"
"2482","19"
"2483","76"
"2484","46"
"2485","64"
"2486","33"
"2487","45"
"2488","61"
"2489","99"
"2490","32"
"2491","23"
"2492","8"
"2493","53"
"2494","88"
"2495","88"
"2496","22"
"2497","57"
"2498","6"
"2499","89"
"2500","64"
"2501","87"
"2502","2"
"2503","44"
"2504","6"
"2505","2"
"2506","44"
"2507","76"
"2508","54"
"2509","24"
"2510","96"
"2511","51"
"2512","14"
"2513","56"
"2514","90"
"2515","41"
"2516","36"
"2517","2"
"2518","47"
"2519","9"
"2520","89"
"2521","53"
"2522","93"
"2523","11"
"2524","79"
"2525","56"
"2526","94"
"2527","34"
"2528","80"
"2529","55"
"2530","32"
"2531","3"
"2532","24"
"2533","42"
"2534","94"
"2535","89"
"2536","67"
"2537","47"
"2538","56"
"2539","58"
"2540","55"
"2541","79"
"2542","56"
"2543","37"
"2544","38"
"2545","43"
"2546","28"
"2547","11"
"2548","92"
"2549","95"
"2550","62"
"2551","1"
"2552","24"
"2553","95"
"2554","15"
"2555","57"
"2556","20"
"2557","52"
"2558","85"
"2559","56"
"2560","54"
"2561","71"
"2562","48"
"2563","57"
"2564","20"
"2565","27"
"2566","42"
"2567","91"
"2568","44"
"2569","87"
"2570","49"
"2571","48"
"2572","76"
"2573","23"
"2574","88"
"2575","65"
"2576","94"
"2577","63"
"2578","58"
"2579","94"
"2580","84"
"2581","28"
"2582","42"
"2583","45"
"2584","93"
"2585","10"
"2586","44"
"2587","22"
"2588","25"
"2589","54"
"2590","90"
"2591","94"
"2592","32"
"2593","7"
"2594","96"
"2595","64"
"2596","53"
"2597","81"
"2598","12"
"2599","18"
"2600","42"
"2601","37"
"2602","23"
"2603","52"
"2604","86"
"2605","85"
"2606","44"
"2607","85"
"2608","50"
"2609","66"
"2610","89"
"2611","96"
"2612","30"
"2613","61"
"2614","21"
"2615","31"
"2616","37"
"2617","69"
"2618","70"
"2619","57"
"2620","82"
"2621","86"
"2622","58"
"2623","80"
"2624","67"
"2625","9"
"2626","61"
"2627","35"
"2628","78"
"2629","13"
"2630","8"
"2631","38"
"2632","19"
"2633","37"
"2634","4"
"2635","18"
"2636","15"
"2637","43"
"2638","77"
"2639","16"
"2640","68"
"2641","54"
"2642","60"
"2643","32"
"2644","78"
"2645","40"
"2646","93"
"2647","24"
"2648","42"
"2649","82"
"2650","81"
"2651","94"
"2652","31"
"2653","88"
"2654","25"
"2655","46"
"2656","26"
"2657","5"
"2658","73"
"2659","66"
"2660","26"
"2661","46"
"2662","63"
"2663","94"
"2664","2"
"2665","37"
"2666","54"
"2667","40"
"2668","72"
"2669","82"
"2670","38"
"2671","62"
"2672","15"
"2673","54"
"2674","80"
"2675","42"
"2676","13"
"2677","39"
"2678","96"
"2679","41"
"2680","54"
"2681","2"
"2682","85"
"2683","39"
"2684","65"
"2685","79"
"2686","79"
"2687","76"
"2688","72"
"2689","81"
"2690","65"
"2691","21"
"2692","60"
"2693","32"
"2694","17"
"2695","10"
"2696","44"
"2697","60"
"2698","38"
"2699","99"
"2700","61"
"2701","26"
"2702","70"
"2703","76"
"2704","91"
"2705","24"
"2706","15"
"2707","16"
"2708","30"
"2709","83"
"2710","74"
"2711","92"
"2712","4"
"2713","39"
"2714","60"
"2715","96"
"2716","19"
"2717","87"
"2718","40"
"2719","45"
"2720","60"
"2721","68"
"2722","54"
"2723","58"
"2724","25"
"2725","24"
"2726","78"
"2727","22"
"2728","4"
"2729","65"
"2730","99"
"2731","71"
"2732","77"
"2733","38"
"2734","43"
"2735","9"
"2736","57"
"2737","16"
"2738","37"
"2739","76"
"2740","33"
"2741","46"
"2742","84"
"2743","32"
"2744","98"
"2745","67"
"2746","48"
"2747","91"
"2748","36"
"2749","91"
"2750","40"
"2751","58"
"2752","71"
"2753","57"
"2754","67"
"2755","44"
"2756","27"
"2757","46"
"2758","14"
"2759","35"
"2760","83"
"2761","92"
"2762","92"
"2763","1"
"2764","46"
"2765","22"
"2766","93"
"2767","39"
"2768","4"
"2769","75"
"2770","23"
"2771","87"
"2772","3"
"2773","36"
"2774","22"
"2775","35"
"2776","94"
"2777","14"
"2778","73"
"2779","62"
"2780","41"
"2781","29"
"2782","87"
"2783","58"
"2784","44"
"2785","17"
"2786","91"
"2787","25"
"2788","16"
"2789","81"
"2790","65"
"2791","16"
"2792","59"
"2793","80"
"2794","39"
"2795","18"
"2796","50"
"2797","60"
"2798","44"
"2799","74"
"2800","29"
"2801","5"
"2802","52"
"2803","52"
"2804","58"
"2805","65"
"2806","31"
"2807","22"
"2808","64"
"2809","8"
"2810","54"
"2811","26"
"2812","73"
"2813","74"
"2814","4"
"2815","43"
"2816","27"
"2817","0"
"2818","41"
"2819","33"
"2820","11"
"2821","54"
"2822","30"
"2823","5"
"2824","73"
"2825","28"
"2826","47"
"2827","70"
"2828","36"
"2829","17"
"2830","80"
"2831","58"
"2832","2"
"2833","33"
"2834","86"
"2835","30"
"2836","17"
"2837","57"
"2838","63"
"2839","82"
"2840","16"
"2841","1"
"2842","80"
"2843","59"
"2844","57"
"2845","49"
"2846","48"
"2847","44"
"2848","7"
"2849","72"
"2850","91"
"2851","65"
"2852","66"
"2853","77"
"2854","47"
"2855","10"
"2856","23"
"2857","6"
"2858","97"
"2859","69"
"2860","28"
"2861","12"
"2862","13"
"2863","65"
"2864","47"
"2865","21"
"2866","11"
"2867","9"
"2868","6"
"2869","45"
"2870","5"
"2871","41"
"2872","66"
"2873","58"
"2874","50"
"2875","16"
"2876","0"
"2877","43"
"2878","8"
"2879","77"
"2880","11"
"2881","22"
"2882","7"
"2883","59"
"2884","49"
"2885","60"
"2886","86"
"2887","93"
"2888","71"
"2889","58"
"2890","18"
"2891","49"
"2892","92"
"2893","39"
"2894","29"
"2895","78"
"2896","7"
"2897","64"
"2898","54"
"2899","47"
"2900","97"
"2901","12"
"2902","87"
"2903","39"
"2904","97"
"2905","80"
"2906","21"
"2907","17"
"2908","56"
"2909","96"
"2910","14"
"2911","24"
"2912","45"
"2913","82"
"2914","74"
"2915","79"
"2916","91"
"2917","45"
"2918","43"
"2919","13"
"2920","99"
"2921","42"
"2922","37"
"2923","53"
"2924","82"
"2925","57"
"2926","25"
"2927","53"
"2928","6"
"2929","37"
"2930","26"
"2931","95"
"2932","40"
"2933","62"
"2934","34"
"2935","26"
"2936","99"
"2937","71"
"2938","41"
"2939","76"
"2940","69"
"2941","12"
"2942","51"
"2943","85"
"2944","45"
"2945","84"
"2946","29"
"2947","49"
"2948","11"
"2949","87"
"2950","85"
"2951","51"
"2952","14"
"2953","4"
"2954","45"
"2955","93"
"2956","57"
"2957","92"
"2958","57"
"2959","10"
"2960","87"
"2961","66"
"2962","56"
"2963","34"
"2964","73"
"2965","53"
"2966","98"
"2967","2"
"2968","63"
"2969","78"
"2970","33"
"2971","84"
"2972","28"
"2973","17"
"2974","25"
"2975","64"
"2976","31"
"2977","32"
"2978","27"
"2979","97"
"2980","8"
"2981","24"
"2982","46"
"2983","38"
"2984","27"
"2985","83"
"2986","41"
"2987","23"
"2988","43"
"2989","2"
"2990","54"
"2991","67"
"2992","4"
"2993","72"
"2994","0"
"2995","76"
"2996","87"
"2997","53"
"2998","67"
"2999","88"
"3000","63"
"3001","38"
"3002","62"
"3003","77"
"3004","22"
"3005","40"
"3006","49"
"3007","60"
"3008","31"
"3009","75"
"3010","42"
"3011","73"
"3012","39"
"3013","55"
"3014","83"
"3015","21"
"3016","25"
"3017","25"
"3018","32"
"3019","12"
"3020","79"
"3021","74"
"3022","9"
"3023","42"
"3024","67"
"3025","27"
"3026","12"
"3027","2"
"3028","70"
"3029","74"
"3030","54"
"3031","86"
"3032","53"
"3033","69"
"3034","61"
"3035","13"
"3036","13"
"3037","6"
"3038","3"
"3039","77"
"3040","24"
"3041","28"
"3042","56"
"3043","10"
"3044","46"
"3045","91"
"3046","33"
"3047","76"
"3048","90"
"3049","64"
"3050","10"
"3051","80"
"3052","73"
"3053","49"
"3054","68"
"3055","45"
"3056","63"
"3057","19"
"3058","17"
"3059","38"
"3060","65"
"3061","68"
"3062","52"
"3063","50"
"3064","71"
"3065","71"
"3066","63"
"3067","51"
"3068","75"
"3069","85"
"3070","30"
"3071","64"
"3072","87"
"3073","37"
"3074","80"
"3075","94"
"3076","60"
"3077","73"
"3078","93"
"3079","88"
"3080","30"
"3081","98"
"3082","52"
"3083","72"
"3084","3"
"3085","35"
"3086","39"
"3087","47"
"3088","78"
"3089","73"
"3090","22"
"3091","35"
"3092","20"
"3093","69"
"3094","10"
"3095","63"
"3096","98"
"3097","57"
"3098","16"
"3099","8"
"3100","43"
"3101","95"
"3102","14"
"3103","27"
"3104","26"
"3105","44"
"3106","11"
"3107","93"
"3108","99"
"3109","33"
"3110","3"
"3111","25"
"3112","81"
"3113","44"
"3114","47"
"3115","81"
"3116","22"
"3117","46"
"3118","2"
"3119","74"
"3120","52"
"3121","78"
"3122","56"
"3123","22"
"3124","53"
"3125","72"
"3126","9"
"3127","5"
"3128","64"
"3129","32"
"3130","28"
"3131","92"
"3132","87"
"3133","73"
"3134","49"
"3135","35"
"3136","2"
"3137","56"
"3138","60"
"3139","48"
"3140","75"
"3141","69"
"3142","27"
"3143","26"
"3144","77"
"3145","25"
"3146","5"
"3147","98"
"3148","79"
"3149","6"
"3150","25"
"3151","48"
"3152","43"
"3153","62"
"3154","96"
"3155","22"
"3156","13"
"3157","45"
"3158","8"
"3159","82"
"3160","73"
"3161","60"
"3162","78"
"3163","89"
"3164","14"
"3165","42"
"3166","99"
"3167","74"
"3168","6"
"3169","9"
"3170","59"
"3171","46"
"3172","14"
"3173","66"
"3174","97"
"3175","28"
"3176","39"
"3177","85"
"3178","17"
"3179","32"
"3180","25"
"3181","83"
"3182","76"
"3183","49"
"3184","51"
"3185","74"
"3186","77"
"3187","48"
"3188","25"
"3189","80"
"3190","53"
"3191","69"
"3192","29"
"3193","13"
"3194","84"
"3195","25"
"3196","17"
"3197","72"
"3198","17"
"3199","33"
"3200","35"
"3201","67"
"3202","80"
"3203","27"
"3204","19"
"3205","4"
"3206","74"
"3207","57"
"3208","19"
"3209","93"
"3210","48"
"3211","0"
"3212","49"
"3213","48"
"3214","47"
"3215","74"
"3216","1"
"3217","23"
"3218","37"
"3219","83"
"3220","46"
"3221","2"
"3222","56"
"3223","71"
"3224","90"
"3225","10"
"3226","95"
"3227","19"
"3228","5"
"3229","45"
"3230","36"
"3231","52"
"3232","31"
"3233","69"
"3234","14"
"3235","12"
"3236","21"
"3237","86"
"3238","54"
"3239","39"
"3240","36"
"3241","4"
"3242","97"
"3243","49"
"3244","68"
"3245","39"
"3246","99"
"3247","39"
"3248","91"
"3249","95"
"3250","86"
"3251","7"
"3252","44"
"3253","67"
"3254","37"
"3255","47"
"3256","84"
"3257","79"
"3258","71"
"3259","22"
"3260","0"
"3261","99"
"3262","61"
"3263","19"
"3264","19"
"3265","73"
"3266","35"
"3267","83"
"3268","73"
"3269","45"
"3270","91"
"3271","4"
"3272","80"
"3273","21"
"3274","92"
"3275","31"
"3276","87"
"3277","8"
"3278","85"
"3279","5"
"3280","41"
"3281","18"
"3282","75"
"3283","42"
"3284","29"
"3285","84"
"3286","48"
"3287","84"
"3288","61"
"3289","4"
"3290","80"
"3291","21"
"3292","21"
"3293","62"
"3294","46"
"3295","94"
"3296","17"
"3297","77"
"3298","26"
"3299","21"
"3300","59"
"3301","14"
"3302","12"
"3303","87"
"3304","91"
"3305","62"
"3306","19"
"3307","28"
"3308","70"
"3309","35"
"3310","33"
"3311","28"
"3312","59"
"3313","95"
"3314","56"
"3315","94"
"3316","87"
"3317","7"
"3318","94"
"3319","37"
"3320","76"
"3321","78"
"3322","38"
"3323","39"
"3324","54"
"3325","59"
"3326","52"
"3327","26"
"3328","30"
"3329","19"
"3330","16"
"3331","96"
"3332","52"
"3333","88"
"3334","56"
"3335","24"
"3336","9"
"3337","84"
"3338","4"
"3339","29"
"3340","63"
"3341","55"
"3342","87"
"3343","90"
"3344","23"
"3345","63"
"3346","20"
"3347","50"
"3348","18"
"3349","94"
"3350","36"
"3351","39"
"3352","89"
"3353","78"
"3354","68"
"3355","49"
"3356","19"
"3357","91"
"3358","56"
"3359","43"
"3360","40"
"3361","22"
"3362","99"
"3363","7"
"3364","63"
"3365","41"
"3366","25"
"3367","16"
"3368","53"
"3369","35"
"3370","89"
"3371","70"
"3372","14"
"3373","5"
"3374","98"
"3375","71"
"3376","93"
"3377","39"
"3378","81"
"3379","29"
"3380","81"
"3381","56"
"3382","45"
"3383","25"
"3384","29"
"3385","75"
"3386","24"
"3387","44"
"3388","84"
"3389","8"
"3390","25"
"3391","37"
"3392","20"
"3393","30"
"3394","60"
"3395","43"
"3396","3"
"3397","89"
"3398","22"
"3399","77"
"3400","53"
"3401","31"
"3402","80"
"3403","21"
"3404","98"
"3405","80"
"3406","75"
"3407","4"
"3408","80"
"3409","82"
"3410","48"
"3411","57"
"3412","49"
"3413","84"
"3414","79"
"3415","8"
"3416","99"
"3417","58"
"3418","6"
"3419","64"
"3420","32"
"3421","50"
"3422","49"
"3423","15"
"3424","38"
"3425","44"
"3426","86"
"3427","77"
"3428","84"
"3429","31"
"3430","56"
"3431","57"
"3432","91"
"3433","28"
"3434","25"
"3435","0"
"3436","39"
"3437","10"
"3438","93"
"3439","37"
"3440","29"
"3441","26"
"3442","52"
"3443","86"
"3444","30"
"3445","99"
"3446","4"
"3447","65"
"3448","11"
"3449","45"
"3450","14"
"3451","31"
"3452","64"
"3453","66"
"3454","58"
"3455","9"
"3456","8"
"3457","85"
"3458","41"
"3459","78"
"3460","39"
"3461","15"
"3462","93"
"3463","1"
"3464","28"
"3465","31"
"3466","86"
"3467","86"
"3468","83"
"3469","40"
"3470","84"
"3471","68"
"3472","62"
"3473","76"
"3474","65"
"3475","56"
"3476","3"
"3477","95"
"3478","53"
"3479","37"
"3480","34"
"3481","43"
"3482","69"
"3483","36"
"3484","82"
"3485","39"
"3486","84"
"3487","31"
"3488","37"
"3489","28"
"3490","12"
"3491","47"
"3492","4"
"3493","60"
"3494","13"
"3495","9"
"3496","4"
"3497","80"
"3498","72"
"3499","0"
"3500","30"
"3501","47"
"3502","35"
"3503","73"
"3504","8"
"3505","45"
"3506","56"
"3507","68"
"3508","80"
"3509","95"
"3510","64"
"3511","95"
"3512","12"
"3513","39"
"3514","63"
"3515","84"
"3516","24"
"3517","9"
"3518","22"
"3519","45"
"3520","62"
"3521","24"
"3522","9"
"3523","46"
"3524","14"
"3525","73"
"3526","2"
"3527","70"
"3528","23"
"3529","43"
"3530","3"
"3531","9"
"3532","97"
"3533","61"
"3534","42"
"3535","29"
"3536","74"
"3537","21"
"3538","72"
"3539","52"
"3540","1"
"3541","0"
"3542","86"
"3543","11"
"3544","35"
"3545","5"
"3546","41"
"3547","40"
"3548","50"
"3549","95"
"3550","60"
"3551","65"
"3552","23"
"3553","10"
"3554","25"
"3555","15"
"3556","99"
"3557","5"
"3558","25"
"3559","76"
"3560","8"
"3561","63"
"3562","23"
"3563","31"
"3564","60"
"3565","21"
"3566","20"
"3567","72"
"3568","17"
"3569","16"
"3570","50"
"3571","28"
"3572","67"
"3573","83"
"3574","69"
"3575","5"
"3576","7"
"3577","59"
"3578","26"
"3579","5"
"3580","90"
"3581","19"
"3582","61"
"3583","24"
"3584","82"
"3585","55"
"3586","49"
"3587","68"
"3588","35"
"3589","62"
"3590","8"
"3591","66"
"3592","11"
"3593","60"
"3594","84"
"3595","85"
"3596","42"
"3597","44"
"3598","39"
"3599","30"
"3600","48"
"3601","7"
"3602","6"
"3603","51"
"3604","66"
"3605","0"
"3606","98"
"3607","63"
"3608","51"
"3609","12"
"3610","42"
"3611","74"
"3612","48"
"3613","80"
"3614","43"
"3615","54"
"3616","46"
"3617","25"
"3618","18"
"3619","70"
"3620","11"
"3621","66"
"3622","99"
"3623","72"
"3624","49"
"3625","69"
"3626","73"
"3627","54"
"3628","1"
"3629","14"
"3630","85"
"3631","58"
"3632","22"
"3633","47"
"3634","73"
"3635","59"
"3636","54"
"3637","15"
"3638","0"
"3639","60"
"3640","16"
"3641","98"
"3642","6"
"3643","69"
"3644","95"
"3645","24"
"3646","34"
"3647","74"
"3648","65"
"3649","83"
"3650","42"
"3651","67"
"3652","96"
"3653","49"
"3654","56"
"3655","51"
"3656","91"
"3657","29"
"3658","18"
"3659","57"
"3660","53"
"3661","65"
"3662","3"
"3663","57"
"3664","89"
"3665","17"
"3666","90"
"3667","5"
"3668","58"
"3669","71"
"3670","64"
"3671","7"
"3672","28"
"3673","81"
"3674","64"
"3675","58"
"3676","86"
"3677","73"
"3678","98"
"3679","74"
"3680","81"
"3681","42"
"3682","34"
"3683","70"
"3684","75"
"3685","7"
"3686","97"
"3687","5"
"3688","66"
"3689","17"
"3690","61"
"3691","20"
"3692","80"
"3693","11"
"3694","84"
"3695","28"
"3696","48"
"3697","28"
"3698","71"
"3699","71"
"3700","5"
"3701","88"
"3702","1"
"3703","25"
"3704","74"
"3705","99"
"3706","0"
"3707","27"
"3708","87"
"3709","69"
"3710","53"
"3711","8"
"3712","50"
"3713","51"
"3714","1"
"3715","77"
"3716","79"
"3717","8"
"3718","33"
"3719","77"
"3720","50"
"3721","80"
"3722","41"
"3723","33"
"3724","36"
"3725","27"
"3726","74"
"3727","5"
"3728","9"
"3729","47"
"3730","63"
"3731","84"
"3732","25"
"3733","24"
"3734","89"
"3735","86"
"3736","79"
"3737","60"
"3738","88"
"3739","91"
"3740","37"
"3741","24"
"3742","18"
"3743","76"
"3744","24"
"3745","10"
"3746","5"
"3747","17"
"3748","78"
"3749","76"
"3750","68"
"3751","76"
"3752","29"
"3753","52"
"3754","3"
"3755","9"
"3756","78"
"3757","38"
"3758","82"
"3759","25"
"3760","47"
"3761","14"
"3762","13"
"3763","30"
"3764","9"
"3765","77"
"3766","9"
"3767","49"
"3768","7"
"3769","87"
"3770","31"
"3771","51"
"3772","11"
"3773","34"
"3774","70"
"3775","9"
"3776","65"
"3777","6"
"3778","89"
"3779","46"
"3780","53"
"3781","66"
"3782","59"
"3783","67"
"3784","92"
"3785","31"
"3786","9"
"3787","46"
"3788","38"
"3789","80"
"3790","43"
"3791","58"
"3792","84"
"3793","90"
"3794","70"
"3795","69"
"3796","41"
"3797","58"
"3798","52"
"3799","41"
"3800","61"
"3801","31"
"3802","64"
"3803","47"
"3804","36"
"3805","91"
"3806","40"
"3807","4"
"3808","25"
"3809","48"
"3810","2"
"3811","90"
"3812","4"
"3813","80"
"3814","99"
"3815","73"
"3816","43"
"3817","7"
"3818","8"
"3819","26"
"3820","37"
"3821","28"
"3822","50"
"3823","99"
"3824","62"
"3825","32"
"3826","65"
"3827","78"
"3828","88"
"3829","95"
"3830","40"
"3831","95"
"3832","67"
"3833","8"
"3834","20"
"3835","18"
"3836","35"
"3837","90"
"3838","46"
"3839","94"
"3840","47"
"3841","49"
"3842","62"
"3843","43"
"3844","25"
"3845","89"
"3846","42"
"3847","87"
"3848","77"
"3849","74"
"3850","95"
"3851","34"
"3852","31"
"3853","16"
"3854","80"
"3855","73"
"3856","28"
"3857","12"
"3858","71"
"3859","50"
"3860","97"
"3861","34"
"3862","99"
"3863","30"
"3864","84"
"3865","68"
"3866","38"
"3867","38"
"3868","41"
"3869","20"
"3870","81"
"3871","8"
"3872","9"
"3873","17"
"3874","1"
"3875","33"
"3876","91"
"3877","22"
"3878","55"
"3879","3"
"3880","41"
"3881","2"
"3882","84"
"3883","58"
"3884","4"
"3885","93"
"3886","4"
"3887","13"
"3888","46"
"3889","5"
"3890","51"
"3891","13"
"3892","7"
"3893","35"
"3894","93"
"3895","46"
"3896","94"
"3897","99"
"3898","77"
"3899","79"
"3900","43"
"3901","26"
"3902","11"
"3903","86"
"3904","94"
"3905","82"
"3906","80"
"3907","87"
"3908","79"
"3909","78"
"3910","81"
"3911","66"
"3912","75"
"3913","98"
"3914","72"
"3915","23"
"3916","33"
"3917","35"
"3918","19"
"3919","89"
"3920","95"
"3921","16"
"3922","11"
"3923","38"
"3924","38"
"3925","44"
"3926","15"
"3927","47"
"3928","87"
"3929","69"
"3930","2"
"3931","21"
"3932","14"
"3933","14"
"3934","49"
"3935","87"
"3936","33"
"3937","80"
"3938","82"
"3939","84"
"3940","90"
"3941","45"
"3942","59"
"3943","90"
"3944","79"
"3945","96"
"3946","23"
"3947","52"
"3948","21"
"3949","23"
"3950","74"
"3951","86"
"3952","66"
"3953","52"
"3954","32"
"3955","4"
"3956","88"
"3957","68"
"3958","27"
"3959","88"
"3960","98"
"3961","93"
"3962","41"
"3963","50"
"3964","52"
"3965","40"
"3966","66"
"3967","25"
"3968","26"
"3969","12"
"3970","38"
"3971","24"
"3972","45"
"3973","19"
"3974","22"
"3975","9"
"3976","95"
"3977","44"
"3978","0"
"3979","5"
"3980","17"
"3981","90"
"3982","1"
"3983","68"
"3984","17"
"3985","8"
"3986","16"
"3987","96"
"3988","98"
"3989","1"
"3990","83"
"3991","32"
"3992","25"
"3993","99"
"3994","88"
"3995","33"
"3996","53"
"3997","16"
"3998","24"
"3999","18"
"4000","73"
"4001","30"
"4002","33"
"4003","60"
"4004","12"
"4005","92"
"4006","53"
"4007","21"
"4008","56"
"4009","90"
"4010","49"
"4011","57"
"4012","31"
"4013","87"
"4014","81"
"4015","28"
"4016","73"
"4017","90"
"4018","9"
"4019","12"
"4020","19"
"4021","7"
"4022","47"
"4023","47"
"4024","3"
"4025","39"
"4026","54"
"4027","1"
"4028","19"
"4029","39"
"4030","12"
"4031","69"
"4032","57"
"4033","18"
"4034","80"
"4035","96"
"4036","25"
"4037","21"
"4038","36"
"4039","76"
"4040","33"
"4041","22"
"4042","83"
"4043","19"
"4044","73"
"4045","41"
"4046","30"
"4047","43"
"4048","27"
"4049","10"
"4050","35"
"4051","99"
"4052","21"
"4053","85"
"4054","72"
"4055","85"
"4056","82"
"4057","73"
"4058","28"
"4059","47"
"4060","72"
"4061","99"
"4062","56"
"4063","58"
"4064","79"
"4065","37"
"4066","62"
"4067","98"
"4068","81"
"4069","21"
"4070","3"
"4071","45"
"4072","68"
"4073","68"
"4074","74"
"4075","48"
"4076","81"
"4077","63"
"4078","52"
"4079","45"
"4080","54"
"4081","71"
"4082","17"
"4083","94"
"4084","32"
"4085","12"
"4086","18"
"4087","73"
"4088","37"
"4089","30"
"4090","77"
"4091","39"
"4092","14"
"4093","77"
"4094","7"
"4095","88"
"4096","6"
"4097","52"
"4098","76"
"4099","95"
"4100","21"
"4101","62"
"4102","47"
"4103","67"
"4104","53"
"4105","50"
"4106","26"
"4107","59"
"4108","72"
"4109","1"
"4110","46"
"4111","36"
"4112","42"
"4113","26"
"4114","51"
"4115","82"
"4116","26"
"4117","41"
"4118","58"
"4119","47"
"4120","81"
"4121","21"
"4122","75"
"4123","15"
"4124","92"
"4125","49"
"4126","59"
"4127","38"
"4128","86"
"4129","39"
"4130","81"
"4131","81"
"4132","38"
"4133","29"
"4134","84"
"4135","31"
"4136","75"
